category,group,name,sci_name,url
plant,herbs,crested latesummer mint,elsholtzia ciliata,https://www.invasive.org/browse/subinfo.cfm?sub=12786
plant,herbs,spiny emex,emex spinosa,https://www.invasive.org/browse/subinfo.cfm?sub=4562
plant,herbs,cupid's-shaving-brush,emilia fosbergii,https://www.invasive.org/browse/subinfo.cfm?sub=13998
plant,herbs,panicle willowherb,epilobium brachycarpum,https://www.invasive.org/browse/subinfo.cfm?sub=23084
plant,herbs,hairy willowherb,epilobium hirsutum,https://www.invasive.org/browse/subinfo.cfm?sub=5585
plant,herbs,smallflower hairy willowherb,epilobium parviflorum,https://www.invasive.org/browse/subinfo.cfm?sub=49254
plant,herbs,helleborine,epipactis helleborine,https://www.invasive.org/browse/subinfo.cfm?sub=11976
plant,herbs,field horsetail,equisetum arvense,https://www.invasive.org/browse/subinfo.cfm?sub=5587
plant,herbs,horsetail,equisetum spp.,https://www.invasive.org/browse/subinfo.cfm?sub=12848
plant,herbs,winter aconite,eranthis hyemalis,https://www.invasive.org/browse/subinfo.cfm?sub=17370
plant,herbs,cutleaf burnweed,erechtites glomeratus,https://www.invasive.org/browse/subinfo.cfm?sub=5602
plant,herbs,american burnweed,erechtites hieraciifolius,https://www.invasive.org/browse/subinfo.cfm?sub=12947
plant,herbs,australian burnweed,erechtites minimus,https://www.invasive.org/browse/subinfo.cfm?sub=5605
plant,herbs,tropical burnweed,erechtites valerianifolius,https://www.invasive.org/browse/subinfo.cfm?sub=14004
plant,herbs,annual fleabane,erigeron annuus,https://www.invasive.org/browse/subinfo.cfm?sub=5593
plant,herbs,canadian horseweed,erigeron canadensis,https://www.invasive.org/browse/subinfo.cfm?sub=78282
plant,herbs,latin american fleabane,erigeron karvinskianus,https://www.invasive.org/browse/subinfo.cfm?sub=5604
plant,herbs,shaggy fleabane,erigeron pumilus,https://www.invasive.org/browse/subinfo.cfm?sub=9716
plant,herbs,fleabanes,erigeron spp.,https://www.invasive.org/browse/subinfo.cfm?sub=20237
plant,herbs,broadleaf filaree,erodium botrys,https://www.invasive.org/browse/subinfo.cfm?sub=39089
plant,herbs,shortfruit stork's bill,erodium brachycarpum,https://www.invasive.org/browse/subinfo.cfm?sub=48171
plant,herbs,redstem filaree,erodium cicutarium,https://www.invasive.org/browse/subinfo.cfm?sub=5597
plant,herbs,redstem stork's bill,erodium cicutarium ssp. cicutarium,https://www.invasive.org/browse/subinfo.cfm?sub=5599
plant,herbs,whitestem filaree,erodium moschatum,https://www.invasive.org/browse/subinfo.cfm?sub=23002
plant,herbs,rocketsalad,eruca vesicaria ssp. sativa,https://www.invasive.org/browse/subinfo.cfm?sub=5612
plant,herbs,dog mustard,erucastrum gallicum,https://www.invasive.org/browse/subinfo.cfm?sub=22910
plant,herbs,wallflower mustard,erysimum cheiranthoides,https://www.invasive.org/browse/subinfo.cfm?sub=5595
plant,herbs,bushy wallflower,erysimum repandum,https://www.invasive.org/browse/subinfo.cfm?sub=5609
plant,herbs,california poppy,eschscholzia californica,https://www.invasive.org/browse/subinfo.cfm?sub=5614
plant,herbs,cypress spurge,euphorbia cyparissias,https://www.invasive.org/browse/subinfo.cfm?sub=3116
plant,herbs,toothed spurge,euphorbia dentata,https://www.invasive.org/browse/subinfo.cfm?sub=5620
plant,herbs,leafy spurge,euphorbia esula,https://www.invasive.org/browse/subinfo.cfm?sub=3405
plant,herbs,sun spurge,euphorbia helioscopia,https://www.invasive.org/browse/subinfo.cfm?sub=39544
plant,herbs,wild poinsettia,euphorbia heterophylla,https://www.invasive.org/browse/subinfo.cfm?sub=5630
plant,herbs,moleplant,euphorbia lathyris,https://www.invasive.org/browse/subinfo.cfm?sub=18687
plant,herbs,spotted spurge,euphorbia maculata,https://www.invasive.org/browse/subinfo.cfm?sub=5310
plant,herbs,myrtle spurge,euphorbia myrsinites,https://www.invasive.org/browse/subinfo.cfm?sub=5632
plant,herbs,petty spurge,euphorbia peplus,https://www.invasive.org/browse/subinfo.cfm?sub=14013
plant,herbs,geraldton carnation weed,euphorbia terracina,https://www.invasive.org/browse/subinfo.cfm?sub=12813
plant,herbs,common eyebright,euphrasia nemorosa,https://www.invasive.org/browse/subinfo.cfm?sub=22911
plant,herbs,drug eyebright,euphrasia stricta,https://www.invasive.org/browse/subinfo.cfm?sub=31347
plant,herbs,buckwheat,fagopyrum esculentum,https://www.invasive.org/browse/subinfo.cfm?sub=3406
plant,herbs,sickleweed,falcaria vulgaris,https://www.invasive.org/browse/subinfo.cfm?sub=48452
plant,herbs,climbing false buckwheat,fallopia scandens,https://www.invasive.org/browse/subinfo.cfm?sub=78760
plant,herbs,mulberryweed,fatoua villosa,https://www.invasive.org/browse/subinfo.cfm?sub=5639
plant,herbs,"lesser celandine, fig buttercup",ficaria verna,https://www.invasive.org/browse/subinfo.cfm?sub=3069
plant,herbs,fennel,foeniculum vulgare,https://www.invasive.org/browse/subinfo.cfm?sub=5648
plant,herbs,beach strawberry,fragaria chiloensis,https://www.invasive.org/browse/subinfo.cfm?sub=14036
plant,herbs,woodland strawberry,fragaria vesca,https://www.invasive.org/browse/subinfo.cfm?sub=9806
plant,herbs,slender snakecotton,froelichia gracilis,https://www.invasive.org/browse/subinfo.cfm?sub=11548
plant,herbs,white ramping fumitory,fumaria capreolata,https://www.invasive.org/browse/subinfo.cfm?sub=54373
plant,herbs,drug fumitory,fumaria officinalis,https://www.invasive.org/browse/subinfo.cfm?sub=23092
plant,herbs,blanketflower,gaillardia aristata,https://www.invasive.org/browse/subinfo.cfm?sub=3789
plant,herbs,snowdrop,galanthus nivalis,https://www.invasive.org/browse/subinfo.cfm?sub=17307
plant,herbs,goatsrue,galega officinalis,https://www.invasive.org/browse/subinfo.cfm?sub=4535
plant,herbs,common hempnettle,galeopsis tetrahit,https://www.invasive.org/browse/subinfo.cfm?sub=11975
plant,herbs,smallflower galinsoga,galinsoga parviflora,https://www.invasive.org/browse/subinfo.cfm?sub=11550
plant,herbs,hairy galinsoga,galinsoga quadriradiata,https://www.invasive.org/browse/subinfo.cfm?sub=5662
plant,herbs,catchweed bedstraw,galium aparine,https://www.invasive.org/browse/subinfo.cfm?sub=5656
plant,herbs,lamarck's bedstraw,galium divaricatum,https://www.invasive.org/browse/subinfo.cfm?sub=37968
plant,herbs,smooth bedstraw,galium mollugo,https://www.invasive.org/browse/subinfo.cfm?sub=11549
plant,herbs,yellow wall bedstraw,galium murale,https://www.invasive.org/browse/subinfo.cfm?sub=55589
plant,herbs,wall bedstraw,galium parisiense,https://www.invasive.org/browse/subinfo.cfm?sub=53570
plant,herbs,yellow bedstraw,galium verum,https://www.invasive.org/browse/subinfo.cfm?sub=11551
plant,herbs,purple cudweed,gamochaeta purpurea,https://www.invasive.org/browse/subinfo.cfm?sub=5661
plant,herbs,cutleaf geranium,geranium dissectum,https://www.invasive.org/browse/subinfo.cfm?sub=5665
plant,herbs,shining geranium,geranium lucidum,https://www.invasive.org/browse/subinfo.cfm?sub=14069
plant,herbs,dovefoot geranium,geranium molle,https://www.invasive.org/browse/subinfo.cfm?sub=31247
plant,herbs,new zealand geranium,geranium retrorsum,https://www.invasive.org/browse/subinfo.cfm?sub=41864
plant,herbs,herb-robert,geranium robertianum,https://www.invasive.org/browse/subinfo.cfm?sub=11980
plant,herbs,roundleaf geranium,geranium rotundifolium,https://www.invasive.org/browse/subinfo.cfm?sub=46555
plant,herbs,thunberg's geranium,geranium thunbergii,https://www.invasive.org/browse/subinfo.cfm?sub=12788
plant,herbs,herb bennet,geum urbanum,https://www.invasive.org/browse/subinfo.cfm?sub=11973
plant,herbs,dotted bridalveil,gibasis pellucida,https://www.invasive.org/browse/subinfo.cfm?sub=10456
plant,herbs,moss vervain,glandularia pulchella,https://www.invasive.org/browse/subinfo.cfm?sub=13162
plant,herbs,yellow hornpoppy,glaucium flavum,https://www.invasive.org/browse/subinfo.cfm?sub=12790
plant,herbs,ground ivy,glechoma hederacea,https://www.invasive.org/browse/subinfo.cfm?sub=3026
plant,herbs,mudmat,glossostigma cleistanthum,https://www.invasive.org/browse/subinfo.cfm?sub=62295
plant,herbs,soybean,glycine max,https://www.invasive.org/browse/subinfo.cfm?sub=4226
plant,herbs,wild licorice,glycyrrhiza lepidota,https://www.invasive.org/browse/subinfo.cfm?sub=5669
plant,herbs,western marsh cudweed,gnaphalium palustre,https://www.invasive.org/browse/subinfo.cfm?sub=5672
plant,herbs,common globe amaranth,gomphrena globosa,https://www.invasive.org/browse/subinfo.cfm?sub=29324
plant,herbs,prostrate globe-amaranth,gomphrena serrata,https://www.invasive.org/browse/subinfo.cfm?sub=10878
plant,herbs,curlycup gumweed,grindelia squarrosa,https://www.invasive.org/browse/subinfo.cfm?sub=5677
plant,herbs,showy baby's-breath,gypsophila elegans,https://www.invasive.org/browse/subinfo.cfm?sub=48256
plant,herbs,babysbreath,gypsophila paniculata,https://www.invasive.org/browse/subinfo.cfm?sub=5682
plant,herbs,halogeton,halogeton glomeratus,https://www.invasive.org/browse/subinfo.cfm?sub=5684
plant,herbs,white garland-lily,hedychium coronarium,https://www.invasive.org/browse/subinfo.cfm?sub=5692
plant,herbs,kahila garland-lily,hedychium gardnerianum,https://www.invasive.org/browse/subinfo.cfm?sub=5695
plant,herbs,common sunflower,helianthus annuus,https://www.invasive.org/browse/subinfo.cfm?sub=5688
plant,herbs,prairie sunflower,helianthus petiolaris,https://www.invasive.org/browse/subinfo.cfm?sub=3793
plant,herbs,clasping heliotrope,heliotropium amplexicaule,https://www.invasive.org/browse/subinfo.cfm?sub=22435
plant,herbs,european heliotrope,heliotropium europaeum,https://www.invasive.org/browse/subinfo.cfm?sub=22434
plant,herbs,indian heliotrope,heliotropium indicum,https://www.invasive.org/browse/subinfo.cfm?sub=13296
plant,herbs,bristly oxtongue,helminthotheca echioides,https://www.invasive.org/browse/subinfo.cfm?sub=18761
plant,herbs,tawny daylily,hemerocallis fulva,https://www.invasive.org/browse/subinfo.cfm?sub=3407
plant,herbs,daylily (exotic),hemerocallis spp. (exotic),https://www.invasive.org/browse/subinfo.cfm?sub=65496
plant,herbs,giant hogweed,heracleum mantegazzianum,https://www.invasive.org/browse/subinfo.cfm?sub=4536
plant,herbs,common cowparsnip,heracleum maximum,https://www.invasive.org/browse/subinfo.cfm?sub=3794
plant,herbs,eltrot,heracleum sphondylium,https://www.invasive.org/browse/subinfo.cfm?sub=9685
plant,herbs,dames rocket,hesperis matronalis,https://www.invasive.org/browse/subinfo.cfm?sub=5702
plant,herbs,telegraph weed,heterotheca grandiflora,https://www.invasive.org/browse/subinfo.cfm?sub=14071
plant,herbs,camphorweed,heterotheca subaxillaris,https://www.invasive.org/browse/subinfo.cfm?sub=5714
plant,herbs,shoeblackplant,hibiscus rosa-sinensis,https://www.invasive.org/browse/subinfo.cfm?sub=18599
plant,herbs,sea hibiscus,hibiscus tiliaceus,https://www.invasive.org/browse/subinfo.cfm?sub=57377
plant,herbs,venice mallow,hibiscus trionum,https://www.invasive.org/browse/subinfo.cfm?sub=5726
plant,herbs,orange hawkweed,hieracium aurantiacum,https://www.invasive.org/browse/subinfo.cfm?sub=4423
plant,herbs,meadow hawkweed,hieracium caespitosum,https://www.invasive.org/browse/subinfo.cfm?sub=4424
plant,herbs,mouseear hawkweed,hieracium pilosella,https://www.invasive.org/browse/subinfo.cfm?sub=4422
plant,herbs,hawkweeds,hieracium spp.,https://www.invasive.org/browse/subinfo.cfm?sub=18780
plant,herbs,shortpod mustard,hirschfeldia incana,https://www.invasive.org/browse/subinfo.cfm?sub=14073
plant,herbs,blue plantain lily,hosta ventricosa,https://www.invasive.org/browse/subinfo.cfm?sub=22211
plant,herbs,chameleon-plant,houttuynia cordata,https://www.invasive.org/browse/subinfo.cfm?sub=14617
plant,herbs,mexican tulip poppy,hunnemannia fumariifolia,https://www.invasive.org/browse/subinfo.cfm?sub=14076
plant,herbs,hispanic hyacinthoides,hyacinthoides hispanica,https://www.invasive.org/browse/subinfo.cfm?sub=36034
plant,herbs,whorled pennywort,hydrocotyle verticillata,https://www.invasive.org/browse/subinfo.cfm?sub=14078
plant,herbs,miramar weed,hygrophila polysperma,https://www.invasive.org/browse/subinfo.cfm?sub=4549
plant,herbs,nightblooming cactus,hylocereus undatus,https://www.invasive.org/browse/subinfo.cfm?sub=16925
plant,herbs,showy stonecrop,hylotelephium spectabile,https://www.invasive.org/browse/subinfo.cfm?sub=17313
plant,herbs,live-forever stonecrop,hylotelephium telephium,https://www.invasive.org/browse/subinfo.cfm?sub=17314
plant,herbs,black henbane,hyoscyamus niger,https://www.invasive.org/browse/subinfo.cfm?sub=5736
plant,herbs,common st. johnswort,hypericum perforatum,https://www.invasive.org/browse/subinfo.cfm?sub=4411
plant,herbs,smooth cat's ear,hypochaeris glabra,https://www.invasive.org/browse/subinfo.cfm?sub=22416
plant,herbs,hairy cat's ear,hypochaeris radicata,https://www.invasive.org/browse/subinfo.cfm?sub=5740
plant,herbs,globe candytuft,iberis umbellata,https://www.invasive.org/browse/subinfo.cfm?sub=34063
plant,herbs,yellow unicorn-plant,ibicella lutea,https://www.invasive.org/browse/subinfo.cfm?sub=12727
plant,herbs,balfour's touch-me-not,impatiens balfourii,https://www.invasive.org/browse/subinfo.cfm?sub=24919
plant,herbs,jewelweed,impatiens capensis,https://www.invasive.org/browse/subinfo.cfm?sub=12121
plant,herbs,himalayan balsam,impatiens glandulifera,https://www.invasive.org/browse/subinfo.cfm?sub=12794
plant,herbs,small flower touch-me-not,impatiens parviflora,https://www.invasive.org/browse/subinfo.cfm?sub=11725
plant,herbs,touch-me-not,impatiens spp.,https://www.invasive.org/browse/subinfo.cfm?sub=20233
plant,herbs,double impatiens,impatiens walleriana,https://www.invasive.org/browse/subinfo.cfm?sub=5748
plant,herbs,british yellowhead,inula britannica,https://www.invasive.org/browse/subinfo.cfm?sub=9410
plant,herbs,bush morning-glory,ipomoea leptophylla,https://www.invasive.org/browse/subinfo.cfm?sub=5777
plant,herbs,russian iris,iris ensata,https://www.invasive.org/browse/subinfo.cfm?sub=5825
plant,herbs,copper iris,iris fulva,https://www.invasive.org/browse/subinfo.cfm?sub=5829
plant,herbs,rocky mountain iris,iris missouriensis,https://www.invasive.org/browse/subinfo.cfm?sub=5848
plant,herbs,sweet iris,iris pallida,https://www.invasive.org/browse/subinfo.cfm?sub=5851
plant,herbs,siberian iris,iris sibirica,https://www.invasive.org/browse/subinfo.cfm?sub=5863
plant,herbs,dwarf violet iris,iris verna,https://www.invasive.org/browse/subinfo.cfm?sub=5878
plant,herbs,harlequin blueflag,iris versicolor,https://www.invasive.org/browse/subinfo.cfm?sub=5879
plant,herbs,dyer's woad,isatis tinctoria,https://www.invasive.org/browse/subinfo.cfm?sub=4587
plant,herbs,tansy ragwort,jacobaea vulgaris,https://www.invasive.org/browse/subinfo.cfm?sub=68845
plant,herbs,sharppoint fluvellin,kickxia elatine,https://www.invasive.org/browse/subinfo.cfm?sub=5903
plant,herbs,bluebuttons,knautia arvensis,https://www.invasive.org/browse/subinfo.cfm?sub=14662
plant,herbs,redhot poker,kniphofia uvaria,https://www.invasive.org/browse/subinfo.cfm?sub=17204
plant,herbs,korean lespedeza,kummerowia stipulacea,https://www.invasive.org/browse/subinfo.cfm?sub=5906
plant,herbs,common lespedeza,kummerowia striata,https://www.invasive.org/browse/subinfo.cfm?sub=5907
plant,herbs,tall lettuce,lactuca canadensis,https://www.invasive.org/browse/subinfo.cfm?sub=12978
plant,herbs,willowleaf lettuce,lactuca saligna,https://www.invasive.org/browse/subinfo.cfm?sub=10102
plant,herbs,lettuce,lactuca sativa,https://www.invasive.org/browse/subinfo.cfm?sub=9437
plant,herbs,prickly lettuce,lactuca serriola,https://www.invasive.org/browse/subinfo.cfm?sub=5918
plant,herbs,lettuce,lactuca spp.,https://www.invasive.org/browse/subinfo.cfm?sub=38657
plant,herbs,bitter lettuce,lactuca virosa,https://www.invasive.org/browse/subinfo.cfm?sub=22423
plant,herbs,henbit,lamium amplexicaule,https://www.invasive.org/browse/subinfo.cfm?sub=5908
plant,herbs,yellow archangel,lamium galeobdolon,https://www.invasive.org/browse/subinfo.cfm?sub=14085
plant,herbs,spotted deadnettle,lamium maculatum,https://www.invasive.org/browse/subinfo.cfm?sub=11558
plant,herbs,purple deadnettle,lamium purpureum,https://www.invasive.org/browse/subinfo.cfm?sub=3408
plant,herbs,dotted duckmeat,landoltia punctata,https://www.invasive.org/browse/subinfo.cfm?sub=18749
plant,herbs,western sticktight,lappula occidentalis,https://www.invasive.org/browse/subinfo.cfm?sub=5915
plant,herbs,european sticktight,lappula squarrosa,https://www.invasive.org/browse/subinfo.cfm?sub=13110
plant,herbs,rough peavine,lathyrus hirsutus,https://www.invasive.org/browse/subinfo.cfm?sub=27252
plant,herbs,flat peavine,lathyrus sylvestris,https://www.invasive.org/browse/subinfo.cfm?sub=32960
plant,herbs,lionsear,leonotis nepetifolia,https://www.invasive.org/browse/subinfo.cfm?sub=17557
plant,herbs,motherwort,leonurus cardiaca,https://www.invasive.org/browse/subinfo.cfm?sub=5923
plant,herbs,hairy whitetop,lepidium appelianum,https://www.invasive.org/browse/subinfo.cfm?sub=60146
plant,herbs,field pepperweed,lepidium campestre,https://www.invasive.org/browse/subinfo.cfm?sub=5924
plant,herbs,orbicular whitetop,lepidium chalepense,https://www.invasive.org/browse/subinfo.cfm?sub=5227
plant,herbs,greenflower pepperweed,lepidium densiflorum,https://www.invasive.org/browse/subinfo.cfm?sub=5927
plant,herbs,hoary cress,lepidium draba,https://www.invasive.org/browse/subinfo.cfm?sub=5232
plant,herbs,perennial pepperweed,lepidium latifolium,https://www.invasive.org/browse/subinfo.cfm?sub=5931
plant,herbs,clasping pepperweed,lepidium perfoliatum,https://www.invasive.org/browse/subinfo.cfm?sub=5934
plant,herbs,featherleaf pepperweed,lepidium pinnatifidum,https://www.invasive.org/browse/subinfo.cfm?sub=22440
