ID;Longitude;Latitude;LandArea;PropLandArea;Biome;Realm;Country;SpeciesRichness_Expert;RecordDensity;SpeciesRichness_Records;InventoryCompleteness;NSpecies_Missed;EndemismRichness;Mountains;ProtectedAreas;OnGroundAccessibility;ProximityToAirports;ProximityToInstitutions;GlobalPeaceIndex;ScientificActivities;GBIF_Participation;ResearchFunding_National;ResearchFunding_Institutions;PublisherSize;UsedInModels
652;111,5;74,58264;9889098455;0,78;Tundra;Palaearctic;Russia;53;0;0;0;53;0,044972372;982;0,010972887;2842,26;590,647603;NA;2,891166667;34,4086875;0;118,5801253;NA;NA;0
653;112,5;74,58264;9285411073;0,7;Tundra;Palaearctic;Russia;50;0;0;0;50;0,042914397;699;0,19946375;2924,8;588,1776674;NA;2,891166667;34,4086875;0;118,5801253;NA;NA;0
654;113,5;74,58264;5560912152;0,4;Tundra;Palaearctic;Russia;50;0;0;0;50;0,042914397;132;0,366246685;2828,67;587,3149508;NA;2,891166667;34,4086875;0;118,5801253;NA;NA;0
725;-175,5;71,15352;12391156,04;0,001;NA;NA;Russia;6;0;0;0;6;0,008275531;342;1;4691,48;449,9673648;NA;2,891166667;34,4086875;0;118,5801253;NA;NA;0
741;-159,5;71,15352;5031108635;0,33;Tundra;Nearctic;United States;65;149,0725115;17;26,15384615;48;0,05252403;184;0,997413871;2178,47;106,9086848;117389,0828;2,122666667;125,6234;1;1064,232231;1051,899608;109149,0133;1
742;-158,5;71,15352;5065929999;0,34;Tundra;Nearctic;United States;67;19,73971216;7;10,44776119;60;0,052872767;182;0,999310001;2011;107,7049643;117350,0369;2,122666667;125,6234;1;1064,232231;1064,232231;177532,5;1
743;-157,5;71,15352;5762430539;0,39;Tundra;Nearctic;United States;69;373,1064497;37;53,62318841;32;0,054608416;200;0,996116831;1899,31;115,8725858;117303,757;2,122666667;125,6234;1;1064,232231;1060,236502;6778372,66;1
744;-156,5;71,15352;6942560185;0,44;Tundra;Nearctic;United States;72;7858,772347;67;93,05555556;5;0,056273592;217;0,998650874;1808,15;121,3607649;117250,2337;2,122666667;125,6234;1;1064,232231;1053,355671;26508965,66;1
745;-155,5;71,15352;5921309924;0,37;Tundra;Nearctic;United States;70;1222,702424;56;80;14;0,054979961;133;0,998867439;1821,67;138,6233658;117189,4594;2,122666667;125,6234;1;1064,232231;1060,490552;7245881,682;1
746;-154,5;71,15352;5492320103;0,36;Tundra;Nearctic;United States;71;393,2764223;37;52,11267606;34;0,055299961;119;0,9986975;1834,59;157,76762;117121,4276;2,122666667;125,6234;1;1064,232231;996,6193101;127843,1343;1
748;-152,5;71,15352;4862905700;0,32;Tundra;Nearctic;United States;67;199,4692186;35;52,23880597;32;0,050932093;197;0,997518134;1673,64;158,7437297;116963,573;2,122666667;125,6234;1;1064,232231;1064,232231;38472842,81;1
776;-124,5;71,15352;4663134927;0,36;Tundra;Nearctic;Canada;62;536,1200221;31;50;31;0,043824844;316;0,74318059;3676,13;279,5207306;111745,816;1,3845;92,05453125;1;634,691322;907,8793401;50123264,57;1
777;-123,5;71,15352;5339438980;0,42;Tundra;Nearctic;Canada;61;41,20283064;17;27,86885246;44;0,043140849;642;0,672672538;4082,99;289,2008032;111459,5685;1,3845;92,05453125;1;634,691322;654,2159088;91256,36364;1
778;-122,5;71,15352;6710018487;0,55;Tundra;Nearctic;Canada;59;160,9533568;32;54,23728814;27;0,039462442;705;0,406696217;4293;299,4156721;111166,8638;1,3845;92,05453125;1;634,691322;754,0082412;22081286,85;1
779;-121,5;71,15352;5604502068;0,46;Tundra;Nearctic;Canada;58;356,8559661;29;50;29;0,042418612;587;0,046281327;4447,33;306,6618782;110867,759;1,3845;92,05453125;1;634,691322;634,691322;70293,8;1
780;-120,5;71,15352;3681181246;0,32;Tundra;Nearctic;Canada;56;16,29911596;1;1,785714286;55;0,04050608;430;0;4608,87;315,3601492;110562,3123;1,3845;92,05453125;1;634,691322;634,691322;68910;1
783;-117,5;71,15352;7583123112;0,57;Tundra;Nearctic;Canada;33;102,8599943;19;57,57575758;14;0,022313944;461;0;5031,59;336,8650249;109608,5062;1,3845;92,05453125;1;634,691322;640,1982567;1107402,333;1
784;-116,5;71,15352;10073231670;0,77;Tundra;Nearctic;Canada;34;0;0;0;34;0,02294169;578;0;5149,75;346,3268228;NA;1,3845;92,05453125;1;634,691322;NA;NA;0
785;-115,5;71,15352;10896331399;0,83;Tundra;Nearctic;Canada;34;0,917740075;1;2,941176471;33;0,02294169;512;0;5370,04;351,1180607;108941,996;1,3845;92,05453125;1;634,691322;634,691322;68910;1
786;-114,5;71,15352;10863730384;0,84;Tundra;Nearctic;Canada;35;19,33037664;15;42,85714286;20;0,023555564;607;0;5345,29;352,8982237;108599,719;1,3845;92,05453125;1;634,691322;634,691322;94070;1
787;-113,5;71,15352;10763935769;0,83;Tundra;Nearctic;Canada;35;36,23210026;21;60;14;0,023555564;638;0;5341,56;356,3290136;108251,4993;1,3845;92,05453125;1;634,691322;788,8854945;28509953,79;1
788;-112,5;71,15352;11344558355;0,83;Tundra;Nearctic;Canada;35;12,3407184;14;40;21;0,023555564;646;0;5688,81;361,3575495;107897,3878;1,3845;92,05453125;1;634,691322;634,691322;94070;1
789;-111,5;71,15352;11848710340;0,85;Tundra;Nearctic;Canada;35;56,54623843;21;60;14;0,023555564;656;0;5840,04;368,0180011;107537,4329;1,3845;92,05453125;1;634,691322;641,1023803;95774,77612;1
790;-110,5;71,15352;11844209300;0,86;Tundra;Nearctic;Canada;35;51,50196054;20;57,14285714;15;0,023926147;586;0;5858,64;376,3895774;107171,6796;1,3845;92,05453125;1;634,691322;634,691322;94070;1
791;-109,5;71,15352;12373771722;0,92;Tundra;Nearctic;Canada;34;20,20402555;15;44,11764706;19;0,022716957;468;0;6086,36;386,5869735;106800,1696;1,3845;92,05453125;1;634,691322;901,1816763;41240102,68;1
792;-108,5;71,15352;10657023245;0,74;Tundra;Nearctic;Canada;34;30,965495;20;58,82352941;14;0,022716957;303;0;5904,24;391,370884;106422,9405;1,3845;92,05453125;1;634,691322;634,691322;94070;1
793;-107,5;71,15352;11230821409;0,77;Tundra;Nearctic;Canada;36;24,0409842;14;38,88888889;22;0,024964232;330;0;6018,9;392,2451716;106040,0264;1,3845;92,05453125;1;634,691322;634,691322;90342,59259;1
794;-106,5;71,15352;12457910850;0,87;Tundra;Nearctic;Canada;40;0;0;0;40;0,030074023;323;0;6115,83;395,55643;NA;1,3845;92,05453125;1;634,691322;NA;NA;0
795;-105,5;71,15352;12105689879;0,89;Tundra;Nearctic;Canada;40;0;0;0;40;0,030074023;225;0;6286,11;391,9119679;NA;1,3845;92,05453125;1;634,691322;NA;NA;0
796;-104,5;71,15352;7678074122;0,57;Tundra;Nearctic;Canada;42;6,512049663;2;4,761904762;40;0,029860257;183;0;6197,96;387,8753685;104857,4496;1,3845;92,05453125;1;634,691322;634,691322;114905;1
802;-98,5;71,15352;5196527176;0,4;Tundra;Nearctic;Canada;39;23,09234532;6;15,38461538;33;0,026559687;169;0;7038,71;350,544075;102341,5347;1,3845;92,05453125;1;634,691322;634,691322;68910;1
803;-97,5;71,15352;4684969662;0,37;Tundra;Nearctic;Canada;40;6,403456621;2;5;38;0,027699537;293;0;6924,46;341,9081233;101902,7525;1,3845;92,05453125;1;634,691322;634,691322;68910;1
804;-96,5;71,15352;4264345748;0,32;Tundra;Nearctic;Canada;40;68,00574276;6;15;34;0,028501052;389;0;6538,29;336,1117898;101458,4071;1,3845;92,05453125;1;634,691322;634,691322;75254,13793;1
805;-95,5;71,15352;8562742188;0,64;Tundra;Nearctic;Canada;39;43,21045664;12;30,76923077;27;0,029385695;517;0;6655,83;330,1413841;101008,4933;1,3845;92,05453125;1;634,691322;634,691322;111526,3514;1
806;-94,5;71,15352;11916959785;0,91;Tundra;Nearctic;Canada;35;69,64863648;18;51,42857143;17;0,027636295;563;0;6687,88;318,270404;100553,0045;1,3845;92,05453125;1;634,691322;758,8959222;106478,8313;1
807;-93,5;71,15352;8837062954;0,64;Tundra;Nearctic;Canada;36;140,3181132;21;58,33333333;15;0,027741925;590;0;6600,22;304,3290328;100091,9335;1,3845;92,05453125;1;634,691322;634,691322;112181,7339;1
811;-89,5;71,15352;5095753769;0,39;Tundra;Nearctic;Canada;26;0;0;0;26;0,018220538;325;0;5961,39;280,1089939;NA;1,3845;92,05453125;1;634,691322;NA;NA;0
812;-88,5;71,15352;7854626351;0,63;Tundra;Nearctic;Canada;26;0;0;0;26;0,018220538;329;0;6125,39;272,2222064;NA;1,3845;92,05453125;1;634,691322;NA;NA;0
813;-87,5;71,15352;9010179158;0,7;Tundra;Nearctic;Canada;26;4,439423379;4;15,38461538;22;0,018220538;420;0;5907,58;267,5657212;97207,818;1,3845;92,05453125;1;634,691322;634,691322;94070;1
814;-86,5;71,15352;8511734590;0,66;Tundra;Nearctic;Canada;26;4,699394651;2;7,692307692;24;0,018220538;547;0;5534,42;266,355225;96707,44098;1,3845;92,05453125;1;634,691322;634,691322;75200;1
815;-85,5;71,15352;8196312827;0,6;Tundra;Nearctic;Canada;38;30,50152005;9;23,68421053;29;0,030247009;830;0;5230,53;255,8425344;96201,41804;1,3845;92,05453125;1;634,691322;1064,232231;79259792;1
816;-84,5;71,15352;10823583018;0,81;Tundra;Nearctic;Canada;39;8,315176208;4;10,25641026;35;0,030610381;893;0;5081,08;242,2980817;95689,7429;1,3845;92,05453125;1;634,691322;1064,232231;79259792;1
817;-83,5;71,15352;11369081581;0,9;Tundra;Nearctic;Canada;40;6,15704967;7;17,5;33;0,030966633;639;0;5065,19;233,147941;95172,40993;1,3845;92,05453125;1;634,691322;634,691322;94070;1
818;-82,5;71,15352;11458420714;0,9;Tundra;Nearctic;Canada;40;2,618161852;1;2,5;39;0,031154996;946;0,008915664;4703,69;228,7014248;94649,41426;1,3845;92,05453125;1;634,691322;634,691322;68910;1
819;-81,5;71,15352;10928312077;0,85;Tundra;Nearctic;Canada;37;0;0;0;37;0,024398368;912;0,021373943;4199,07;229,0880953;NA;1,3845;92,05453125;1;634,691322;NA;NA;0
820;-80,5;71,15352;9765971190;0,71;Tundra;Nearctic;Canada;31;3,071891102;2;6,451612903;29;0,01963931;913;0;3750,98;234,2565741;93586,4194;1,3845;92,05453125;1;634,691322;634,691322;110064,6667;1
821;-79,5;71,15352;10041083298;0,73;Tundra;Nearctic;Canada;30;1,991816959;1;3,333333333;29;0,019275938;952;0;3841,56;244,002724;93046,4148;1,3845;92,05453125;1;634,691322;634,691322;107644,5;1
822;-78,5;71,15352;8735116529;0,65;Tundra;Nearctic;Canada;31;48,08178558;20;64,51612903;11;0,020451026;1196;0,088756347;4042,72;258,0127728;92500,73691;1,3845;92,05453125;1;634,691322;781,3638275;26483786,48;1
823;-77,5;71,15352;10884941248;0,75;Tundra;Nearctic;Canada;31;54,20332426;14;45,16129032;17;0,020451026;1501;0,148989047;4402,32;275,8828184;91949,38581;1,3845;92,05453125;1;634,691322;679,1265884;8129807,102;1
824;-76,5;71,15352;12055857309;0,72;Tundra;Nearctic;Canada;31;1,658944651;2;6,451612903;29;0,020451026;1716;0,050056314;4762,28;285,7791617;91392,36297;1,3845;92,05453125;1;634,691322;849,4617765;39676931;1
825;-75,5;71,15352;11502543208;0,65;Tundra;Nearctic;Canada;32;0,869372957;1;3,125;31;0,020717693;1806;0;4982,81;297,0555172;90829,67138;1,3845;92,05453125;1;634,691322;634,691322;68910;1
826;-74,5;71,15352;9424180156;0,4;Tundra;Nearctic;Canada;32;0;0;0;32;0,020717693;1322;0;5276,81;310,4759684;NA;1,3845;92,05453125;1;634,691322;NA;NA;0
846;-54,5;71,15352;7881037571;0,59;Tundra;Nearctic;Greenland;19;5,075473837;3;15,78947368;16;0,016690741;1852;0;2979,5;202,7088328;77738,32242;NA;18,6984875;0;NA;634,691322;107644,5;0
847;-53,5;71,15352;8806461910;0,47;Tundra;Nearctic;Greenland;20;5,677649039;1;5;19;0,017046993;1826;0;3086,23;191,7060829;77058,01243;NA;18,6984875;0;NA;352,6439141;2397987,8;0
848;-52,5;71,15352;8849305309;0,32;Tundra;Nearctic;Greenland;18;0;0;0;18;0,015790782;2379;0;3691,37;188,3360861;NA;NA;18,6984875;0;NA;NA;NA;0
891;-9,5;71,15352;12395643,56;0,00055;Tundra;Palaearctic;Svalbard and Jan Mayen;7;0;0;0;7;0,005124689;263;0;1582,64;400,2649885;NA;NA;2;0;NA;NA;NA;0
892;-8,5;71,15352;356715085,3;0,00803;Tundra;Palaearctic;Svalbard and Jan Mayen;7;0;0;0;7;0,005124689;2103;0;1508,24;397,5467499;NA;NA;2;0;NA;NA;NA;0
893;-7,5;71,15352;16873643,94;0;Tundra;Palaearctic;Svalbard and Jan Mayen;6;0;0;0;6;0,00377698;313;0;1522,39;392,7902636;NA;NA;2;0;NA;NA;NA;0
925;24,5;71,15352;5077539288;0,36;Tundra;Palaearctic;Norway;133;13226,87944;121;90,97744361;12;0,084473884;1091;0,185849879;1031,42;93,99654381;37007,88693;1,345833333;63,22960625;1;746,31687;746,5728449;2312961,995;1
926;25,5;71,15352;4185301521;0,32;Tundra;Palaearctic;Finland;134;8173,843588;116;86,56716418;18;0,08767687;962;0,007875154;1070,77;89,19722329;37270,43457;1,346010644;63,18788356;1;747,6672996;753,2024209;2873856,234;1
927;26,5;71,15352;4607406830;0,33;Tundra;Palaearctic;Finland;129;2487,299347;103;79,84496124;26;0,086167177;1009;0,063743907;1008,54;84,9436174;37566,2979;1,353417535;61,44522202;1;804,073405;880,0645862;3596485,808;1
928;27,5;71,15352;5560897437;0,4;Tundra;Palaearctic;Finland;125;6069,164264;113;90,4;12;0,084031422;656;0,015795775;1038,35;79,00357353;37894,69205;1,355236051;61,01709684;1;817,9288689;930,8917786;5088715,131;1
929;28,5;71,15352;4952522731;0,34;Tundra;Palaearctic;Finland;121;12006,00244;112;92,56198347;9;0,079593409;659;0,008424451;966,21;73,59498466;38254,71644;1,351572547;61,87940142;1;790,0207024;803,7010614;7955699,136;1
954;53,5;71,15352;6092548088;0,34;Tundra;Palaearctic;Russia;29;0;0;0;29;0,033243099;588;0;1964,64;406,4252841;NA;2,891166667;34,4086875;0;118,5801253;NA;NA;0
955;54,5;71,15352;7760317643;0,52;Tundra;Palaearctic;Russia;33;0;0;0;33;0,03536662;797;0;2170,48;398,1045438;NA;2,891166667;34,4086875;0;118,5801253;NA;NA;0
956;55,5;71,15352;5889336737;0,44;Tundra;Palaearctic;Russia;35;0;0;0;35;0,036278532;458;0;2016,33;392,6400479;NA;2,891166667;34,4086875;0;118,5801253;NA;NA;0
968;67,5;71,15352;6272224464;0,46;Tundra;Palaearctic;Russia;44;0;0;0;44;0,032125785;72;0,546632716;1237,01;458,4126555;NA;2,891166667;34,4086875;0;118,5801253;NA;NA;0
969;68,5;71,15352;9641860073;0,72;Tundra;Palaearctic;Russia;45;0;0;0;45;0,033071631;101;0,214324839;1902,75;469,8861619;NA;2,891166667;34,4086875;0;118,5801253;NA;NA;0
970;69,5;71,15352;12457556101;0,99;Tundra;Palaearctic;Russia;45;0;0;0;45;0,033071631;77;0,076164422;2559,86;480,8027795;NA;2,891166667;34,4086875;0;118,5801253;NA;NA;0
971;70,5;71,15352;12457910850;0,92;Tundra;Palaearctic;Russia;45;0;0;0;45;0,032736285;76;0,012333686;3071,81;484,775375;NA;2,891166667;34,4086875;0;118,5801253;NA;NA;0
972;71,5;71,15352;12373276523;0,96;Tundra;Palaearctic;Russia;48;0;0;0;48;0,034294159;64;0,002414167;2727,74;490,5390601;NA;2,891166667;34,4086875;0;118,5801253;NA;NA;0
973;72,5;71,15352;6813281316;0,53;Tundra;Palaearctic;Russia;48;0;0;0;48;0,034294159;44;0,067283248;1785,69;498,0416656;NA;2,891166667;34,4086875;0;118,5801253;NA;NA;0
975;74,5;71,15352;9398214847;0,72;Tundra;Palaearctic;Russia;50;0;0;0;50;0,035208727;103;0,020017856;2043,45;503,4088693;NA;2,891166667;34,4086875;0;118,5801253;NA;NA;0
976;75,5;71,15352;9092340009;0,7;Tundra;Palaearctic;Russia;51;0;0;0;51;0,035588666;115;0,164684597;2128,09;503,3726606;NA;2,891166667;34,4086875;0;118,5801253;NA;NA;0
977;76,5;71,15352;8246544279;0,62;Tundra;Palaearctic;Russia;53;0;0;0;53;0,037198842;101;0,136258873;1991,79;494,6883781;NA;2,891166667;34,4086875;0;118,5801253;NA;NA;0
978;77,5;71,15352;9719517895;0,73;Tundra;Palaearctic;Russia;55;0;0;0;55;0,038262446;99;0,199700295;2188,59;487,621464;NA;2,891166667;34,4086875;0;118,5801253;NA;NA;0
979;78,5;71,15352;10771718292;0,81;Tundra;Palaearctic;Russia;57;0;0;0;57;0,039367821;115;0,190587746;2995,6;482,3286023;NA;2,891166667;34,4086875;0;118,5801253;NA;NA;0
980;79,5;71,15352;10988608111;0,83;Tundra;Palaearctic;Russia;58;0;0;0;58;0,040837117;106;0,042065175;3503,34;478,9628884;NA;2,891166667;34,4086875;0;118,5801253;NA;NA;0
981;80,5;71,15352;10358214337;0,8;Tundra;Palaearctic;Russia;62;0;0;0;62;0,041399266;133;0;3343,32;472,8513367;NA;2,891166667;34,4086875;0;118,5801253;NA;NA;0
982;81,5;71,15352;10167455024;0,79;Tundra;Palaearctic;Russia;63;0;0;0;63;0,041785218;287;0,009239577;2736,65;463,369006;NA;2,891166667;34,4086875;0;118,5801253;NA;NA;0
983;82,5;71,15352;9217388137;0,7;Tundra;Palaearctic;Russia;65;0;0;0;65;0,043361207;311;0,232874288;1597,53;456,6028761;NA;2,891166667;34,4086875;0;118,5801253;NA;NA;0
984;83,5;71,15352;9764990094;0,74;Tundra;Palaearctic;Russia;66;0;0;0;66;0,044791843;259;0,124482283;1564,32;452,6854442;NA;2,891166667;34,4086875;0;118,5801253;NA;NA;0
985;84,5;71,15352;12327275882;0,96;Tundra;Palaearctic;Russia;68;0;0;0;68;0,046237783;225;0;2015,15;447,7904682;NA;2,891166667;34,4086875;0;118,5801253;NA;NA;0
986;85,5;71,15352;12457910850;0,95;Tundra;Palaearctic;Russia;72;0;0;0;72;0,048265849;238;0,06264383;1969,48;438,8495865;NA;2,891166667;34,4086875;0;118,5801253;NA;NA;0
987;86,5;71,15352;12457910850;0,98;Tundra;Palaearctic;Russia;74;0;0;0;74;0,04879904;196;0,199964973;2106,22;432,834611;NA;2,891166667;34,4086875;0;118,5801253;NA;NA;0
988;87,5;71,15352;12457910850;0,93;Tundra;Palaearctic;Russia;75;0;0;0;75;0,049056654;207;0,198286979;1500,76;429,8392343;NA;2,891166667;34,4086875;0;118,5801253;NA;NA;0
989;88,5;71,15352;12457910850;0,95;Tundra;Palaearctic;Russia;75;0;0;0;75;0,048928967;767;0,160992902;1067,56;429,832373;NA;2,891166667;34,4086875;0;118,5801253;NA;NA;0
990;89,5;71,15352;12457910850;0,95;Tundra;Palaearctic;Russia;77;0;0;0;77;0,049867209;935;0;784,715;432,6411907;NA;2,891166667;34,4086875;0;118,5801253;NA;NA;0
991;90,5;71,15352;12457910850;0,96;Tundra;Palaearctic;Russia;79;0;0;0;79;0,050908578;1160;0;955,704;437,9889126;NA;2,891166667;34,4086875;0;118,5801253;NA;NA;0
992;91,5;71,15352;12457910850;0,98;Tundra;Palaearctic;Russia;79;0;0;0;79;0,050908578;1530;0;1188,12;445,5586107;NA;2,891166667;34,4086875;0;118,5801253;NA;NA;0
993;92,5;71,15352;12457910850;0,99;Tundra;Palaearctic;Russia;79;0;0;0;79;0,051692222;1590;0,005232402;1387,41;455,0449675;NA;2,891166667;34,4086875;0;118,5801253;NA;NA;0
994;93,5;71,15352;12457910850;0,99;Tundra;Palaearctic;Russia;79;0;0;0;79;0,053553981;1457;0,08476124;1408,49;466,1807206;NA;2,891166667;34,4086875;0;118,5801253;NA;NA;0
995;94,5;71,15352;12457910850;0,96;Tundra;Palaearctic;Russia;82;0;0;0;82;0,054876347;1151;0,035817938;1300,57;478,4366737;NA;2,891166667;34,4086875;0;118,5801253;NA;NA;0
996;95,5;71,15352;12457910850;0,96;Tundra;Palaearctic;Russia;82;0;0;0;82;0,054141197;1099;0;1357,57;481,7875843;NA;2,891166667;34,4086875;0;118,5801253;NA;NA;0
997;96,5;71,15352;12457910850;0,96;Tundra;Palaearctic;Russia;81;0;0;0;81;0,053417084;1058;0;1613,65;485,8903606;NA;2,891166667;34,4086875;0;118,5801253;NA;NA;0
998;97,5;71,15352;12457910850;0,95;Tundra;Palaearctic;Russia;81;0;0;0;81;0,053549316;1388;0;1521,43;490,6951956;NA;2,891166667;34,4086875;0;118,5801253;NA;NA;0
999;98,5;71,15352;12457910850;0,95;Boreal Forests/Taiga;Palaearctic;Russia;82;0;0;0;82;0,054039272;1425;0;1412,32;485,5065332;NA;2,891166667;34,4086875;0;118,5801253;NA;NA;0
1000;99,5;71,15352;12457910850;0,9;Boreal Forests/Taiga;Palaearctic;Russia;85;0;0;0;85;0,056472097;954;0;1517,1;479,0613889;NA;2,891166667;34,4086875;0;118,5801253;NA;NA;0
1001;100,5;71,15352;12457910850;0,96;Boreal Forests/Taiga;Palaearctic;Russia;83;0;0;0;83;0,050177888;909;0;1890,98;473,8087983;NA;2,891166667;34,4086875;0;118,5801253;NA;NA;0
1002;101,5;71,15352;12457910850;0,98;Boreal Forests/Taiga;Palaearctic;Russia;86;0;0;0;86;0,056034174;749;0,008317932;2200,77;462,7440243;NA;2,891166667;34,4086875;0;118,5801253;NA;NA;0
1003;102,5;71,15352;12457910850;0,95;Boreal Forests/Taiga;Palaearctic;Russia;87;0,802702806;1;1,149425287;86;0,05669424;707;0,007002822;2196,6;450,569687;88968,29535;2,891166667;34,4086875;0;118,5801253;1064,232231;50750;1
1004;103,5;71,15352;12457910850;0,95;Boreal Forests/Taiga;Palaearctic;Russia;89;0;0;0;89;0,063055716;657;0;2220,09;441,6193768;NA;2,891166667;34,4086875;0;118,5801253;NA;NA;0
1005;104,5;71,15352;12457910850;0,96;Boreal Forests/Taiga;Palaearctic;Russia;89;0;0;0;89;0,067856197;598;0,000625975;2609,25;429,2083477;NA;2,891166667;34,4086875;0;118,5801253;NA;NA;0
1006;105,5;71,15352;12457910850;0,99;Boreal Forests/Taiga;Palaearctic;Russia;89;0;0;0;89;0,069801564;792;0,007583136;2866,68;414,7862674;NA;2,891166667;34,4086875;0;118,5801253;NA;NA;0
1007;106,5;71,15352;12457910850;0,99;Boreal Forests/Taiga;Palaearctic;Russia;89;0;0;0;89;0,074288601;1015;0;3097,69;402,4799516;NA;2,891166667;34,4086875;0;118,5801253;NA;NA;0
1008;107,5;71,15352;12457910850;0,99;Boreal Forests/Taiga;Palaearctic;Russia;90;0;0;0;90;0,074892465;794;0;3353,42;392,141978;NA;2,891166667;34,4086875;0;118,5801253;NA;NA;0
1009;108,5;71,15352;12457910850;0,99;Boreal Forests/Taiga;Palaearctic;Russia;89;0;0;0;89;0,074480604;896;0;3468,25;383,8017776;NA;2,891166667;34,4086875;0;118,5801253;NA;NA;0
1010;109,5;71,15352;12457910850;0,98;Boreal Forests/Taiga;Palaearctic;Russia;89;0;0;0;89;0,074803915;902;0;3352,29;377,5966954;NA;2,891166667;34,4086875;0;118,5801253;NA;NA;0
1011;110,5;71,15352;12457910850;0,99;Boreal Forests/Taiga;Palaearctic;Russia;88;0;0;0;88;0,069786579;726;0;3116,01;373,7467965;NA;2,891166667;34,4086875;0;118,5801253;NA;NA;0
1012;111,5;71,15352;12457910850;0,99;Boreal Forests/Taiga;Palaearctic;Russia;86;0;0;0;86;0,067430295;510;0;2862,53;372,572316;NA;2,891166667;34,4086875;0;118,5801253;NA;NA;0
1013;112,5;71,15352;12457910850;0,99;Boreal Forests/Taiga;Palaearctic;Russia;85;0;0;0;85;0,066938411;399;0;2712,8;374,5691602;NA;2,891166667;34,4086875;0;118,5801253;NA;NA;0
1014;113,5;71,15352;12457910850;0,97;Boreal Forests/Taiga;Palaearctic;Russia;84;0;0;0;84;0,070778079;350;0;2532,59;373,5054651;NA;2,891166667;34,4086875;0;118,5801253;NA;NA;0
1015;114,5;71,15352;12457910850;0,98;Boreal Forests/Taiga;Palaearctic;Russia;82;8,027028063;1;1,219512195;81;0,06959282;236;0;2528,44;375,7967042;95684,85876;2,891166667;34,4086875;0;118,5801253;1064,232231;50750;1
1016;115,5;71,15352;12457910850;0,99;Tundra;Palaearctic;Russia;80;0;0;0;80;0,063180528;247;0;2916,1;382,2664633;NA;2,891166667;34,4086875;0;118,5801253;NA;NA;0
1017;116,5;71,15352;12457910850;0,99;Tundra;Palaearctic;Russia;77;0;0;0;77;0,061298813;289;0;3060,69;391,9876353;NA;2,891166667;34,4086875;0;118,5801253;NA;NA;0
1018;117,5;71,15352;12457910850;0,99;Boreal Forests/Taiga;Palaearctic;Russia;76;0;0;0;76;0,061112454;254;0;3163,18;404,0017802;NA;2,891166667;34,4086875;0;118,5801253;NA;NA;0
1019;118,5;71,15352;12457910850;0,97;Boreal Forests/Taiga;Palaearctic;Russia;80;0;0;0;80;0,063601738;296;0;3372,72;417,6791485;NA;2,891166667;34,4086875;0;118,5801253;NA;NA;0
1020;119,5;71,15352;12457910850;0,98;Boreal Forests/Taiga;Palaearctic;Russia;80;0;0;0;80;0,063601738;338;0;3587,65;432,6314983;NA;2,891166667;34,4086875;0;118,5801253;NA;NA;0
1021;120,5;71,15352;12457910850;0,99;Boreal Forests/Taiga;Palaearctic;Russia;78;0;0;0;78;0,057881545;406;0;3818,01;448,6050281;NA;2,891166667;34,4086875;0;118,5801253;NA;NA;0
1022;121,5;71,15352;12457910850;0,99;Boreal Forests/Taiga;Palaearctic;Russia;79;0;0;0;79;0,062006479;434;0;3746,81;459,9140946;NA;2,891166667;34,4086875;0;118,5801253;NA;NA;0
1023;122,5;71,15352;12457910850;0,98;Boreal Forests/Taiga;Palaearctic;Russia;80;0;0;0;80;0,057504972;436;0;3544,99;463,8729718;NA;2,891166667;34,4086875;0;118,5801253;NA;NA;0
1024;123,5;71,15352;12457910850;0,98;Boreal Forests/Taiga;Palaearctic;Russia;77;0;0;0;77;0,056287747;488;0;3417,64;457,0169724;NA;2,891166667;34,4086875;0;118,5801253;NA;NA;0
